,Method,Test,IsFlaky,project
2797,5497,org.assertj.core.internal.shorts.Shorts_assertIsPositive_Test#should_succeed_since_actual_is_positive_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2798,5504,org.assertj.core.internal.shorts.Shorts_assertIsPositive_Test#should_fail_since_actual_is_not_positive_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2799,5490,org.assertj.core.internal.shorts.Shorts_assertIsPositive_Test#should_fail_since_actual_is_not_positive,0,graphs/assertj-core/19
2800,5482,org.assertj.core.internal.paths.Paths_assertIsExecutable_Test#should_succeed_if_actual_exist_and_is_executable,0,graphs/assertj-core/19
2801,5426,org.assertj.core.internal.paths.Paths_assertIsExecutable_Test#should_fail_with_should_exist_error_if_actual_does_not_exist,0,graphs/assertj-core/19
2802,5448,org.assertj.core.internal.paths.Paths_assertIsExecutable_Test#should_fail_if_actual_exists_but_is_not_executable,0,graphs/assertj-core/19
2803,5419,org.assertj.core.internal.paths.Paths_assertIsExecutable_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2804,2306,org.assertj.core.internal.floatarrays.FloatArrays_assertHasSameSizeAs_with_Array_Test#should_pass_if_size_of_actual_is_equal_to_expected_size,0,graphs/assertj-core/19
2805,2279,org.assertj.core.internal.floatarrays.FloatArrays_assertHasSameSizeAs_with_Array_Test#should_fail_if_size_of_actual_is_not_equal_to_expected_size,0,graphs/assertj-core/19
2806,2231,org.assertj.core.internal.floatarrays.FloatArrays_assertHasSameSizeAs_with_Array_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2807,7101,org.assertj.core.api.JUnitBDDSoftAssertionsSuccessTest#all_assertions_should_pass,0,graphs/assertj-core/19
2808,5274,org.assertj.core.internal.paths.Paths_assertExistsNoFollowLinks_Test#should_fail_if_actual_does_not_exist,0,graphs/assertj-core/19
2809,5257,org.assertj.core.internal.paths.Paths_assertExistsNoFollowLinks_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2810,5305,org.assertj.core.internal.paths.Paths_assertExistsNoFollowLinks_Test#should_pass_if_actual_exists,0,graphs/assertj-core/19
2811,2081,org.assertj.core.internal.iterables.Iterables_assertHasSameSizeAs_with_Iterable_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2812,2214,org.assertj.core.internal.iterables.Iterables_assertHasSameSizeAs_with_Iterable_Test#should_fail_if_actual_size_is_not_equal_to_other_size_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2813,2111,org.assertj.core.internal.iterables.Iterables_assertHasSameSizeAs_with_Iterable_Test#should_fail_if_actual_size_is_not_equal_to_other_size,0,graphs/assertj-core/19
2814,2066,org.assertj.core.internal.iterables.Iterables_assertHasSameSizeAs_with_Iterable_Test#should_pass_if_size_of_actual_is_equal_to_expected_size,0,graphs/assertj-core/19
2815,2198,org.assertj.core.internal.iterables.Iterables_assertHasSameSizeAs_with_Iterable_Test#should_fail_if_other_is_null_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2816,2174,org.assertj.core.internal.iterables.Iterables_assertHasSameSizeAs_with_Iterable_Test#should_pass_if_actual_has_same_size_as_other_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2817,2184,org.assertj.core.internal.iterables.Iterables_assertHasSameSizeAs_with_Iterable_Test#should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2818,2095,org.assertj.core.internal.iterables.Iterables_assertHasSameSizeAs_with_Iterable_Test#should_fail_if_other_is_null,0,graphs/assertj-core/19
2819,5509,org.assertj.core.internal.shorts.Shorts_assertIsBetween_Test#should_fail_if_start_is_null,0,graphs/assertj-core/19
2820,5570,org.assertj.core.internal.shorts.Shorts_assertIsBetween_Test#should_fail_if_actual_is_not_in_range_start,0,graphs/assertj-core/19
2821,5594,org.assertj.core.internal.shorts.Shorts_assertIsBetween_Test#should_fail_if_actual_is_not_in_range_end,0,graphs/assertj-core/19
2822,5552,org.assertj.core.internal.shorts.Shorts_assertIsBetween_Test#should_pass_if_actual_is_equal_to_range_start,0,graphs/assertj-core/19
2823,5498,org.assertj.core.internal.shorts.Shorts_assertIsBetween_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2824,5522,org.assertj.core.internal.shorts.Shorts_assertIsBetween_Test#should_pass_if_actual_is_in_range,0,graphs/assertj-core/19
2825,5559,org.assertj.core.internal.shorts.Shorts_assertIsBetween_Test#should_pass_if_actual_is_equal_to_range_end,0,graphs/assertj-core/19
2826,5516,org.assertj.core.internal.shorts.Shorts_assertIsBetween_Test#should_fail_if_end_is_null,0,graphs/assertj-core/19
2827,5321,org.assertj.core.internal.paths.Paths_assertHasNoParent_Test#should_fail_if_actual_has_parent,0,graphs/assertj-core/19
2828,5359,org.assertj.core.internal.paths.Paths_assertHasNoParent_Test#should_succeed_if_actual_has_no_parent,0,graphs/assertj-core/19
2829,5280,org.assertj.core.internal.paths.Paths_assertHasNoParent_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2830,5291,org.assertj.core.internal.paths.Paths_assertHasNoParent_Test#should_throw_PathsException_if_actual_cannot_be_canonicalized,0,graphs/assertj-core/19
2831,5044,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_fail_if_actual_does_not_contain_given_values_only_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2832,4990,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_pass_if_actual_contains_given_values_only_even_if_duplicated_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2833,5023,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2834,4861,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_pass_if_actual_contains_given_values_only_even_if_duplicated,0,graphs/assertj-core/19
2835,4903,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2836,4947,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_pass_if_actual_contains_given_values_only_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2837,4915,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_fail_if_actual_does_not_contain_given_values_only,0,graphs/assertj-core/19
2838,5005,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_fail_if_array_of_values_to_look_for_is_empty_and_actual_is_not_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2839,4830,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_pass_if_actual_contains_given_values_only_in_different_order,0,graphs/assertj-core/19
2840,4896,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_throw_error_if_array_of_values_to_look_for_is_null,0,graphs/assertj-core/19
2841,4973,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_pass_if_actual_contains_given_values_only_more_than_once_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2842,5017,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_throw_error_if_array_of_values_to_look_for_is_null_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2843,4886,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_fail_if_array_of_values_to_look_for_is_empty_and_actual_is_not,0,graphs/assertj-core/19
2844,4963,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_pass_if_actual_contains_given_values_only_in_different_order_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2845,4821,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_pass_if_actual_contains_given_values_only,0,graphs/assertj-core/19
2846,4876,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_pass_if_actual_and_given_values_are_empty,0,graphs/assertj-core/19
2847,4845,org.assertj.core.internal.doublearrays.DoubleArrays_assertContainsOnly_Test#should_pass_if_actual_contains_given_values_only_more_than_once,0,graphs/assertj-core/19
2848,3804,org.assertj.core.internal.objects.Objects_assertIsInstanceOfAny_Test#should_throw_error_if_array_of_types_is_empty,0,graphs/assertj-core/19
2849,3815,org.assertj.core.internal.objects.Objects_assertIsInstanceOfAny_Test#should_throw_error_if_array_of_types_has_null_elements,0,graphs/assertj-core/19
2850,3903,org.assertj.core.internal.objects.Objects_assertIsInstanceOfAny_Test#should_fail_if_actual_is_not_instance_of_any_type,0,graphs/assertj-core/19
2851,3893,org.assertj.core.internal.objects.Objects_assertIsInstanceOfAny_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2852,3796,org.assertj.core.internal.objects.Objects_assertIsInstanceOfAny_Test#should_throw_error_if_array_of_types_is_null,0,graphs/assertj-core/19
2853,3787,org.assertj.core.internal.objects.Objects_assertIsInstanceOfAny_Test#should_pass_if_actual_is_instance_of_any_type,0,graphs/assertj-core/19
2854,6010,org.assertj.core.internal.maps.Maps_assertHasSameSizeAs_with_Array_Test#should_pass_if_size_of_actual_is_equal_to_expected_size,0,graphs/assertj-core/19
2855,5918,org.assertj.core.internal.maps.Maps_assertHasSameSizeAs_with_Array_Test#should_fail_if_size_of_actual_is_not_equal_to_expected_size,0,graphs/assertj-core/19
2856,5884,org.assertj.core.internal.maps.Maps_assertHasSameSizeAs_with_Array_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2857,4566,org.assertj.core.internal.bigdecimals.BigDecimals_assertIsNotZero_Test#should_fail_since_actual_is_not_zero_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2858,4557,org.assertj.core.internal.bigdecimals.BigDecimals_assertIsNotZero_Test#should_succeed_since_actual_is_zero_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2859,4528,org.assertj.core.internal.bigdecimals.BigDecimals_assertIsNotZero_Test#should_succeed_since_actual_is_zero,0,graphs/assertj-core/19
2860,4539,org.assertj.core.internal.bigdecimals.BigDecimals_assertIsNotZero_Test#should_fail_since_actual_is_not_zero,0,graphs/assertj-core/19
2861,5058,org.assertj.core.internal.booleans.Booleans_assertNotEqual_Test#should_pass_if_bytes_are_not_equal,0,graphs/assertj-core/19
2862,5137,org.assertj.core.internal.booleans.Booleans_assertNotEqual_Test#should_fail_if_bytes_are_equal,0,graphs/assertj-core/19
2863,5051,org.assertj.core.internal.booleans.Booleans_assertNotEqual_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2864,485,org.assertj.core.error.ShouldEndWith_create_Test#should_create_error_message,0,graphs/assertj-core/19
2865,519,org.assertj.core.error.ShouldEndWith_create_Test#should_create_error_message_with_custom_comparison_strategy,0,graphs/assertj-core/19
2866,7472,org.assertj.core.api.charsequence.CharSequenceAssert_isEmpty_Test#should_return_this,0,graphs/assertj-core/19
2867,8854,org.assertj.core.api.AutoCloseableSoftAssertionsTest#all_assertions_should_pass,0,graphs/assertj-core/19
2868,9725,org.assertj.core.api.AutoCloseableSoftAssertionsTest#should_be_able_to_catch_exceptions_thrown_by_all_proxied_methods,0,graphs/assertj-core/19
2869,9115,org.assertj.core.api.Assertions_assertThat_inUnicode_Test#should_assert_char_array_in_unicode_representation,0,graphs/assertj-core/19
2870,9088,org.assertj.core.api.Assertions_assertThat_inUnicode_Test#should_assert_String_in_unicode,0,graphs/assertj-core/19
2871,9099,org.assertj.core.api.Assertions_assertThat_inUnicode_Test#should_assert_Character_in_unicode,0,graphs/assertj-core/19
2872,5773,org.assertj.core.internal.floats.Floats_assertLessThan_Test#should_fail_if_actual_is_greater_than_other_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2873,5665,org.assertj.core.internal.floats.Floats_assertLessThan_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2874,5687,org.assertj.core.internal.floats.Floats_assertLessThan_Test#should_fail_if_actual_is_equal_to_other,0,graphs/assertj-core/19
2875,5731,org.assertj.core.internal.floats.Floats_assertLessThan_Test#should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2876,5677,org.assertj.core.internal.floats.Floats_assertLessThan_Test#should_pass_if_actual_is_less_than_other,0,graphs/assertj-core/19
2877,5755,org.assertj.core.internal.floats.Floats_assertLessThan_Test#should_fail_if_actual_is_equal_to_other_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2878,5712,org.assertj.core.internal.floats.Floats_assertLessThan_Test#should_fail_if_actual_is_greater_than_other,0,graphs/assertj-core/19
2879,5745,org.assertj.core.internal.floats.Floats_assertLessThan_Test#should_pass_if_actual_is_less_than_other_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2880,196,org.assertj.core.error.ShouldBeInSameMonth_create_Test#should_create_error_message,0,graphs/assertj-core/19
2881,3118,org.assertj.core.internal.objectarrays.ObjectArrays_assertDoesNotContain_Test#should_pass_if_actual_does_not_contain_given_values_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2882,3029,org.assertj.core.internal.objectarrays.ObjectArrays_assertDoesNotContain_Test#should_throw_error_if_array_of_values_to_look_for_is_null,0,graphs/assertj-core/19
2883,3005,org.assertj.core.internal.objectarrays.ObjectArrays_assertDoesNotContain_Test#should_pass_if_actual_does_not_contain_given_values_even_if_duplicated,0,graphs/assertj-core/19
2884,3038,org.assertj.core.internal.objectarrays.ObjectArrays_assertDoesNotContain_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2885,3049,org.assertj.core.internal.objectarrays.ObjectArrays_assertDoesNotContain_Test#should_fail_if_actual_contains_given_values,0,graphs/assertj-core/19
2886,3126,org.assertj.core.internal.objectarrays.ObjectArrays_assertDoesNotContain_Test#should_pass_if_actual_does_not_contain_given_values_even_if_duplicated_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2887,3147,org.assertj.core.internal.objectarrays.ObjectArrays_assertDoesNotContain_Test#should_fail_if_actual_contains_given_values_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2888,3135,org.assertj.core.internal.objectarrays.ObjectArrays_assertDoesNotContain_Test#should_throw_error_if_array_of_values_to_look_for_is_null_whatever_custom_comparison_strategy_is,0,graphs/assertj-core/19
2889,2990,org.assertj.core.internal.objectarrays.ObjectArrays_assertDoesNotContain_Test#should_pass_if_actual_does_not_contain_given_values,0,graphs/assertj-core/19
2890,3012,org.assertj.core.internal.objectarrays.ObjectArrays_assertDoesNotContain_Test#should_throw_error_if_array_of_values_to_look_for_is_empty,0,graphs/assertj-core/19
2891,374,org.assertj.core.error.ShouldHaveOnlyElementsOfType_create_Test#should_create_error_message_for_iterable,0,graphs/assertj-core/19
2892,424,org.assertj.core.error.ShouldHaveOnlyElementsOfType_create_Test#should_create_error_message_for_array,0,graphs/assertj-core/19
2893,4409,org.assertj.core.internal.characters.Characters_assertGreaterThanOrEqualTo_Test#should_fail_if_actual_is_null,0,graphs/assertj-core/19
2894,4481,org.assertj.core.internal.characters.Characters_assertGreaterThanOrEqualTo_Test#should_pass_if_actual_is_greater_than_other_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
2895,4431,org.assertj.core.internal.characters.Characters_assertGreaterThanOrEqualTo_Test#should_pass_if_actual_is_equal_to_other,0,graphs/assertj-core/19
2896,4442,org.assertj.core.internal.characters.Characters_assertGreaterThanOrEqualTo_Test#should_fail_if_actual_is_less_than_other,0,graphs/assertj-core/19
2897,4587,org.assertj.core.internal.characters.Characters_assertGreaterThanOrEqualTo_Test#should_fail_if_actual_is_less_than_other_according_to_custom_comparison_strategy,0,graphs/assertj-core/19
